country,year,gini,gini_se,welfare_def,equiv_scale,monetary,series,source1,page,link
United Kingdom,2016,0.35,,gross,oecdm,FALSE,ONS gross oecdm,UK Office for National Statistics,"",https://www.ons.gov.uk/generator?uri=/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/bulletins/householddisposableincomeandinequality/financialyearending2017/51fff87e&format=csv
United Kingdom,2016,0.49200000000000005,,market,oecdm,FALSE,ONS market oecdm,UK Office for National Statistics,"",https://www.ons.gov.uk/generator?uri=/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/bulletins/householddisposableincomeandinequality/financialyearending2017/51fff87e&format=csv
United Kingdom,2017,0.331,,disp,oecdm,TRUE,Eurostat United Kingdom disp oecdm 5,Eurostat,"",http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_di12&lang=en
United Kingdom,2017,0.3368,,disp,oecdm,TRUE,IFS GB disp oecdm,Institute for Fiscal Studies,"","https://www.ifs.org.uk/uploads/publications/data/Inequality,%20poverty%20and%20living%20standards%20data.xlsx"
United Kingdom,2017,0.3354,,disp,oecdm,TRUE,IFS UK disp oecdm,Institute for Fiscal Studies,"","https://www.ifs.org.uk/uploads/publications/data/Inequality,%20poverty%20and%20living%20standards%20data.xlsx"
United Kingdom,2017,0.357,,disp,sqrt,FALSE,"OECD United Kingdom disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United Kingdom,2017,0.392,,gross,sqrt,FALSE,"OECD United Kingdom gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United Kingdom,2017,0.506,,market,sqrt,FALSE,"OECD United Kingdom market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United Kingdom,2017,0.322,,disp,oecdm,FALSE,ONS disp oecdm,UK Office for National Statistics,"",https://www.ons.gov.uk/generator?uri=/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/bulletins/householddisposableincomeandinequality/financialyearending2017/51fff87e&format=csv
United Kingdom,2017,0.354,,gross,oecdm,FALSE,ONS gross oecdm,UK Office for National Statistics,"",https://www.ons.gov.uk/generator?uri=/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/bulletins/householddisposableincomeandinequality/financialyearending2017/51fff87e&format=csv
United Kingdom,2017,0.489,,market,oecdm,FALSE,ONS market oecdm,UK Office for National Statistics,"",https://www.ons.gov.uk/generator?uri=/peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/bulletins/householddisposableincomeandinequality/financialyearending2017/51fff87e&format=csv
United Kingdom,2018,0.3424,,disp,oecdm,TRUE,IFS GB disp oecdm,Institute for Fiscal Studies,"","https://www.ifs.org.uk/uploads/publications/data/Inequality,%20poverty%20and%20living%20standards%20data.xlsx"
United Kingdom,2018,0.3407,,disp,oecdm,TRUE,IFS UK disp oecdm,Institute for Fiscal Studies,"","https://www.ifs.org.uk/uploads/publications/data/Inequality,%20poverty%20and%20living%20standards%20data.xlsx"
United States,1961,0.278,,con,ae,TRUE,CK1992 con ae,Cutler and Katz 1992,6,http://www.nber.org/papers/w3964.pdf
United States,1963,0.379,,gross,ae,TRUE,CK1992 gross ae,Cutler and Katz 1992,6,http://www.nber.org/papers/w3964.pdf
United States,1967,0.3624863127141804,0.0025447609613605203,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1967,0.397,0.0044,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1968,0.3512633456239179,0.006974899926844823,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1968,0.386,0.0042,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1969,0.35326341543915973,0.006238795571159097,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1969,0.391,0.0066,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1970,0.3570844334851515,0.0035136048317414097,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1970,0.394,0.0078,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1971,0.35910876042663264,0.0028108307133446414,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1971,0.396,0.0063,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1972,0.253,,con,ae,TRUE,CK1992 con ae,Cutler and Katz 1992,6,http://www.nber.org/papers/w3964.pdf
United States,1972,0.371,,gross,ae,TRUE,CK1992 gross ae,Cutler and Katz 1992,6,http://www.nber.org/papers/w3964.pdf
United States,1972,0.3622225565511228,0.0028659310069143605,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1972,0.401,0.0069,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1973,0.3596705744784534,0.002694689437941005,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1973,0.4,0.004,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1974,0.317,0.0025,disp,ae,FALSE,LIS United States disp ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3643,0.0026,disp,hh,FALSE,LIS United States disp hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3087,0.0029,disp,oecdm,FALSE,LIS United States disp oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3566,0.003,disp,pc,FALSE,LIS United States disp pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3171,0.0028,disp,sqrt,FALSE,LIS United States disp sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3509,0.0029,gross,ae,FALSE,LIS United States gross ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3954,0.0027,gross,hh,FALSE,LIS United States gross hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.343,0.0031,gross,oecdm,FALSE,LIS United States gross oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3882,0.0031,gross,pc,FALSE,LIS United States gross pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.3511,0.0027,gross,sqrt,FALSE,LIS United States gross sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.4154,0.0038,market,ae,FALSE,LIS United States market ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.4687,0.0031,market,hh,FALSE,LIS United States market hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.406,0.0033,market,oecdm,FALSE,LIS United States market oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.4508,0.0037,market,pc,FALSE,LIS United States market pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.4113,0.0038,market,sqrt,FALSE,LIS United States market sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1974,0.316,0.001,disp,sqrt,FALSE,"OECD United States disp sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United States,1974,0.406,,market,sqrt,FALSE,"OECD United States market sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United States,1974,0.353815373998541,0.002596020799940633,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1974,0.395,0.0066,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1975,0.35921337838020173,0.0023941325212130634,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1975,0.397,0.0056,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1976,0.3587001304817271,0.0023568507095845354,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1976,0.398,0.0041,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1977,0.3624274162170018,0.0023394057895150177,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1977,0.402,0.0039,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1978,0.3628925999580602,0.002319363295435319,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1978,0.402,0.0039,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1979,0.352,,disp,sqrt,TRUE,CBO disp sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1979,0.392,,gross,sqrt,TRUE,CBO gross sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1979,0.472,,market,sqrt,TRUE,CBO market sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1979,0.3202,0.0012,disp,ae,FALSE,LIS United States disp ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3577,0.0013,disp,hh,FALSE,LIS United States disp hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3094,0.0013,disp,oecdm,FALSE,LIS United States disp oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3473,0.0013,disp,pc,FALSE,LIS United States disp pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3112,0.001,disp,sqrt,FALSE,LIS United States disp sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3636,0.0013,gross,ae,FALSE,LIS United States gross ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3986,0.0013,gross,hh,FALSE,LIS United States gross hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3541,0.0013,gross,oecdm,FALSE,LIS United States gross oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3872,0.0014,gross,pc,FALSE,LIS United States gross pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.3552,0.0014,gross,sqrt,FALSE,LIS United States gross sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.4378,0.0016,market,ae,FALSE,LIS United States market ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.482,0.0013,market,hh,FALSE,LIS United States market hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.4279,0.0015,market,oecdm,FALSE,LIS United States market oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.46,0.0017,market,pc,FALSE,LIS United States market pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.4272,0.0016,market,sqrt,FALSE,LIS United States market sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/us.txt
United States,1979,0.31,,disp,sqrt,FALSE,"OECD United States disp sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United States,1979,0.34600000000000003,,gross,pc,FALSE,Povcalnet United States gross pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
United States,1979,0.3657647488541319,0.0022549647372636155,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1979,0.404,0.0038,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1980,0.355,,disp,sqrt,TRUE,CBO disp sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1980,0.394,,gross,sqrt,TRUE,CBO gross sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1980,0.48,,market,sqrt,TRUE,CBO market sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1980,0.275,,con,ae,TRUE,CK1992 con ae,Cutler and Katz 1992,6,http://www.nber.org/papers/w3964.pdf
United States,1980,0.27,,con,hh,TRUE,CK1992 con hh,Cutler and Katz 1992,10,http://www.nber.org/papers/w3964.pdf
United States,1980,0.323,,con,pc,TRUE,CK1992 con pc,Cutler and Katz 1992,10,http://www.nber.org/papers/w3964.pdf
United States,1980,0.366,,gross,ae,TRUE,CK1992 gross ae,Cutler and Katz 1992,6,http://www.nber.org/papers/w3964.pdf
United States,1980,0.307,,disp,sqrt,FALSE,"OECD United States disp sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United States,1980,0.3672280643248571,0.002207377746455577,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1980,0.403,0.0036,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1981,0.362,,disp,sqrt,TRUE,CBO disp sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1981,0.397,,gross,sqrt,TRUE,CBO gross sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1981,0.484,,market,sqrt,TRUE,CBO market sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1981,0.273,,con,sqrt,TRUE,JST2005 con sqrt,"Johnson, Smeeding, and Torrey 2005",14,https://www.bls.gov/opub/mlr/2005/04/art2full.pdf
United States,1981,0.342,,disp,sqrt,TRUE,JST2005 disp sqrt,"Johnson, Smeeding, and Torrey 2005",14,https://www.bls.gov/opub/mlr/2005/04/art2full.pdf
United States,1981,0.315,,disp,sqrt,FALSE,"OECD United States disp sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United States,1981,0.3734503123956767,0.0023249291344331876,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1981,0.406,0.0038,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1982,0.374,,disp,sqrt,TRUE,CBO disp sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1982,0.403,,gross,sqrt,TRUE,CBO gross sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1982,0.493,,market,sqrt,TRUE,CBO market sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1982,0.328,,disp,sqrt,FALSE,"OECD United States disp sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United States,1982,0.3840873289273862,0.002337653000070718,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
United States,1982,0.412,0.0038,gross,hh,TRUE,US Census Bureau gross hh 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA2.xls
United States,1983,0.359,,disp,ae,FALSE,BP1997 United States disp ae,Burkhauser and Pourore 1997,14,http://www.jstor.org/stable/2951428
United States,1983,0.405,,market,ae,FALSE,BP1997 United States market ae,Burkhauser and Pourore 1997,14,http://www.jstor.org/stable/2951428
United States,1983,0.389,,disp,sqrt,TRUE,CBO disp sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1983,0.415,,gross,sqrt,TRUE,CBO gross sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1983,0.505,,market,sqrt,TRUE,CBO market sqrt,U.S. Congressional Budget Office,"",https://www.cbo.gov/system/files/2018-11/54646-data-underlying-figures.xlsx
United States,1983,0.336,,disp,sqrt,FALSE,"OECD United States disp sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
United States,1983,0.38935515343117044,0.0023246113811858323,gross,ae,TRUE,US Census Bureau gross ae 1,U.S. Census Bureau,"",https://www2.census.gov/programs-surveys/demo/tables/p60/263/tableA3.xls
